6/6/2019,1.11,1.0145,0.9768,0.939,0.9316,0.924,0.928,0.932,0.9359,0.9399,0.9569,0.974,0.9912,1.0084,1.0181,1.0278,1.0375,1.0473,1.0572,1.0671
6/7/2019,1.08,0.9896,0.9569,0.9241,0.9167,0.9091,0.9131,0.9171,0.921,0.9249,0.9407,0.9564,0.9723,0.9881,0.9987,1.0093,1.0199,1.0306,1.0414,1.0522
6/10/2019,1.105,1.0196,0.9844,0.949,0.9416,0.9341,0.9394,0.9446,0.9498,0.9551,0.9708,0.9866,1.0024,1.0183,1.0289,1.0395,1.0502,1.0609,1.0717,1.0825
6/11/2019,1.105,1.0296,0.9969,0.9641,0.949,0.9338,0.9404,0.947,0.9535,0.9601,0.9745,0.989,1.0035,1.0181,1.0286,1.0393,1.0499,1.0607,1.0715,1.0823
6/12/2019,1.1,1.0146,0.9769,0.939,0.9265,0.9139,0.9205,0.927,0.9335,0.9401,0.9558,0.9716,0.9874,1.0033,1.0148,1.0262,1.0378,1.0495,1.0611,1.0729
6/13/2019,1.09,1.0046,0.9593,0.9139,0.9014,0.8888,0.8967,0.9045,0.9123,0.9202,0.9359,0.9516,0.9674,0.9833,0.9956,1.008,1.0205,1.033,1.0456,1.0582
6/14/2019,1.09,1.0046,0.9618,0.9189,0.9064,0.8938,0.9017,0.9095,0.9174,0.9252,0.9396,0.954,0.9685,0.983,0.9945,1.006,1.0176,1.0292,1.0408,1.0526
6/17/2019,1.1,1.0246,0.9768,0.9288,0.9138,0.8987,0.9053,0.9118,0.9184,0.925,0.9394,0.9538,0.9683,0.9829,0.9943,1.0058,1.0174,1.029,1.0407,1.0524
6/18/2019,1.1,1.0196,0.9743,0.9289,0.9138,0.8987,0.9027,0.9067,0.9107,0.9147,0.9278,0.9409,0.9541,0.9673,0.9788,0.9903,1.0019,1.0136,1.0252,1.0369
6/19/2019,1.055,0.9796,0.9243,0.8688,0.8588,0.8488,0.858,0.8671,0.8762,0.8853,0.901,0.9167,0.9325,0.9483,0.9606,0.973,0.9854,0.9978,1.0104,1.023
